M_ItemID;M_ItemCode;M_ItemDesc;Nat_ItemItemType;M_ItemItem_CategoryID;M_ItemInventoryCode;Nat_ItemItemGroup;M_ItemNat_GroupID;M_ItemNat_SubGroupID;M_ItemFa_ClassID;Nat_ItemBaseUOM;M_ItemItem_UnitID;M_ItemIsActive;M_ItemCreated;M_ItemLastUpdated;M_ItemM_UserID
1519;1130400531;SEMEN TEST CASSETTE  50   TEST  (  LENSHOOKE ) - CKUP LIQCUP;SUPPLIES;1;;ST_ULFL ;;;;TEST;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
1520;1130200885;AIM MICRO ALBUMIN Q RAPID TEST - M-ALB Q;SUPPLIES;1;;ST_ULFL ;;;;KIT;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
1521;1130309840;WIDAL SET;ST_IMMUN;2;;ST_IMUNO;1;6;;SET;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
1522;1130309740;ARCHITECH  SARS - COV 2 IgM 100 TEST ( 6R87.22 );ST_IMMUN;1;;ST_IMUNO;1;6;;KIT;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
1523;1130309725;ARCHITECH HTLV I / II  REAGEN KIT 100 T - 6L61.25;ST_IMMUN;1;;ST_IMUNO;1;6;;KIT;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
1524;1130309718;ARCHITECH  SARS - COV 2 IgG 100 TEST  ( 6R86.22 );ST_IMMUN;1;;ST_IMUNO;1;6;;KIT;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
1525;1139800993;SPEEDY QUICK RELEASE HOLDER 1 X 10 PCS - 450230;SUPPLIES;1;;ST_CLK;;;;PCS;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
1526;1139902153;COVER HEALTH ANALYSIS;CETAKAN;2;;ST_CETAK;;;;LEMBAR;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
1527;1139902161;SUSU ULTRA UHT - LOW FAT ( 250 ML );KONSUMSI;2;;ST_RTU;;;;PCS;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
1528;1139902023;PENGHARUM RUANGAN SPRAY;SUPPLIES;1;;ST_RTU;;;;PCS;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
1529;1139902024;TINTA EPSON 003 - YELLOW;SUPPLIES;1;;ST_RTU;;;;BOTOL;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
1530;1139902025;HAND SANITIZER - 500 ML;SUPPLIES;1;;ST_RTU;;;;BOTOL;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
1531;1130700034;ELECTRODE SKINTACT ( RT 23 ) -  100 TEST / PACK;SUPPLIES;1;;ST_EJPD;;;;PACK;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
1532;1139902152;BUAVITA ALL VARIANT - 250 Gr;ST_ADMIN;2;;ST_UMUM;;;;PCS;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
1533;1139800999;VITAMIN C - INJECTION;SUPPLIES;1;;ST_CLK;;;;AMPUL;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
1534;1139800838;TUBE SST 4 ml - VACUBEST;SUPPLIES;1;;ST_CL;;;;PCS;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
1535;1139800837;TUBE EDTA K3 3 ml - VACUBEST;SUPPLIES;1;;ST_CL;;;;PCS;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
1536;1139800823;JARUM / NEEDLE GIDCARE  25 G X ⅝;SUPPLIES;1;;ST_CLK;;;;PCS;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
1537;1130309791;FREND D-DIMER KIT  - FRDD 025;ST_IMMUN;2;;ST_IMUNO;1;6;;KIT;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
1538;1130309809;ROCHE CARDIAC CONTROL PRO BNP ( COBAS h232 ) - 4890493190;ST_IMMUN;2;;ST_IMUNO;1;6;;KIT;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
1539;1130200867;SAMPLE CLEANER 1 - COBAS C  - 59 ML - 4708725190;ST_IMMUN;2;;ST_IMUNO;1;6;;KIT;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
1540;1130500749;B107 - 423 NEG  / URINE COMBO 73  ( BECKMAN COULTER ) - JANGAN DIPAKAI / DOUBLE KODE;REAGEN;1;;ST_MIKRO;;;;KIT;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
1541;1139901853;FORMULIR BUKTI PEMBELIAN ( PERSEDIAAN );SUPPLIES;1;;ST_UMUM;;;;BUKU;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
1542;1139901857;KERTAS HASIL LAB PROLANIS;ST_IMMUN;2;;ST_IMUNO;1;6;;BOX;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
1543;1139901776;FORMULIR CECK LIST KEWASPADAAN COVID 19;CETAKAN;2;;ST_CETAK;;;;RIM;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
1544;1139800812;ISOFIX TRANSPARANT 1.25 CM X 9.2 M ( ONE MED );SUPPLIES;1;;ST_CE;;;;ROLL;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
1545;1139901761;SOUVENIR HAND SANITIZER + TEMPAT KARET;SUPPLIES;1;;ST_UMUM;;;;PCS;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
1546;1139901834;BAJU GOWN TASLAN;SUPPLIES;1;;ST_UMUM;;;;PCS;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
1547;1139901923;KERTAS NOTA PEMERIKSAAN  ( KLINIK UTAMA );SUPPLIES;1;;ST_CETAK;;;;BOX;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
1548;1130400527;FECAL OCCULT BLOOD ( FOB ) RAPID TEST CASSETTE  REFF. OFOB-61  - RIGHT SIGN ;ST_KIMIA;1;;ST_KIMIA;1;5;;TEST;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
1549;1139901910;KERTAS KOP A4 MANADO;SUPPLIES;1;;ST_SUPPL;;;;RIM;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
1550;1130500801;PCR STRIP TUBES AXYGEN - KAT.PCR-0208-C;SUPPLIES;1;;ST_SUPPL;;;;BOX;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
1551;1130200880;ARCH CC CK MB CALIBRATOR - 02K42.01;ST_KIMIA;2;;ST_KIMIA;1;5;;KIT;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
1552;1130309721;FREND COVID - 19 IgG /IgM Duo  ( FRCOD020 );ST_IMMUN;2;;ST_IMUNO;1;6;;KIT;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
1553;1130700023;PAPER ECG FOR MAC 2000 ( COMPATIBLE );SUPPLIES;1;;ST_EJPD;;;;PACK;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
1554;1139901823;TINTA EPSON 001 - MAGENTA;SUPPLIES;1;;ST_RTU;;;;BOTOL;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
1555;1139901822;TINTA EPSON 001 - CYAN;SUPPLIES;1;;ST_RTU;;;;BOTOL;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
1556;1139901821;TINTA EPSON 001 - BLACK;SUPPLIES;1;;ST_RTU;;;;BOTOL;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
1557;1130309839;DENGUE DUO IgG & IgM BIOLINE 25 TEST;ST_IMMUN;1;;ST_IMUNO;1;6;;KIT;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
1558;1130200884;ARCH. AMYLASE - 7D58.21;ST_IMMUN;2;;ST_IMUNO;1;6;;KIT;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
1559;1139800893;"ROLLER , PERISTALTIK PUMP EA - 03067343001";ST_KIMIA;2;;ST_KIMIA;1;5;;PCS;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
1560;1139800887;THYMOL;ST_KIMIA;2;;ST_KIMIA;1;5;;GRAM;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
1561;1139800894;"TUBE CITRAT 1,8 ml  GD - GD018C";SUPPLIES;1;;ST_CL;;;;PCS;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
1562;1130309800;ELECSYS LH CALLSET - 3561097190;ST_IMMUN;2;;ST_IMUNO;1;6;;KIT;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
1563;1130309799;ELECSYS LH - 11732234122;ST_IMMUN;2;;ST_IMUNO;1;6;;KIT;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
1564;1130200870;LACTATE DEHYDROGENASE IFCC VER.2 COBAS 311 - 3004732122;ST_KIMIA;2;;ST_KIMIA;1;5;;KIT;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
1565;1130500750;LIGHT  CYCLER MULTIPLEX RNA VIRUS MASTER ( 200 TES ) - 675415501;REAGEN;1;;ST_MD;;;;KIT;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
1566;1130500751;MODULAR EAV RNA EXTRACTION CONTROL ( 96 TEST ) - 7374330001;REAGEN;1;;ST_MD;;;;KIT;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
1567;1130500752;LIGHT MIX MODULAR SARS COV ( COVID 19 ) E GENE 530  ( 96 TEST ) - 9155368001;REAGEN;1;;ST_MD;;;;KIT;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
1568;1130500755;LIGHT CYCLER 480 MULTIWELL PLATE 96 WHITE - 4729692001;REAGEN;1;;ST_MD;;;;BOX;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
1569;1130500753;LIGHT MIX MODULAR SARS COV 2 ( COVID 19 )  96 TEST  - RdRP 530 - 9155376001;REAGEN;1;;ST_MD;;;;KIT;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
1570;1130500758;LIGHT MIX MODULAR SARS COV ( COVID 19 ) N- GENE 530  ( 96 TEST ) - 9155350001;REAGEN;1;;ST_MD;;;;KIT;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
1571;1130500788;abGENIX VIRAL EXTRACTION KIT 64 TEST - 800811 ;REAGEN;1;;ST_MD;;;;KIT;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
1572;1130500851;BACT ALERT PF PLUS 50 - 50853 ( BIOMERIUEX );REAGEN;1;;ST_MIKRO;;;;BOTOL;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
1573;1130208998;ACID WASH 2 X 2 LITER - 48800285214  ( NAOH-D II );ST_KIMIA;2;;ST_KIMIA;1;5;;BOTOL;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
1574;1130600064;IOPAMIRO 300 - 100 ML;ST_RADIO;1;;ST_CR;;;;BOTOL;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
1575;1139902159;LAMPU TL LED 9 WATT;ST_UMUM;2;;ST_RTU;;;;PCS;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
1576;1130500854;HYDROGEN CHLORIDA 1.00317. 2500 - MERCK;REAGEN;1;;ST_MIKRO;;;;BOTOL;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
1577;1130209007;CHLORIDE ELEKTRODE ( 9000 T ) - 3246353001;ST_KIMIA;2;;ST_KIMIA;1;5;;KIT;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
1578;1130209008;KALIUM ELECTRODE ( 9000 T ) - 10825441001;ST_KIMIA;2;;ST_KIMIA;1;5;;KIT;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
1579;1130209009;REFERENCE ELEKTRODE  - 3149501001;ST_KIMIA;2;;ST_KIMIA;1;5;;PCS;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
1580;1130209010;SODIUM ELECTRODE ( 9000 T ) - 10825468001;ST_KIMIA;2;;ST_KIMIA;1;5;;KIT;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
1581;1139800907;KERTAS LAKMUS / KERTAS PH;SUPPLIES;1;;ST_SUPPL;;;;PCS;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
1582;1130700026;KERTAS ECG / EKG ROLL 110MM X 30MM;SUPPLIES;1;;ST_EJPD;;;;ROLL;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
1583;1139902027;PLASTIK SAMPAH KUNING BESAR;SUPPLIES;1;;ST_RTU;;;;LEMBAR;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
1584;1130309857;COVID - 19 ANTIGEN PROMEDS;ST_IMMUN;1;;ST_IMUNO;1;6;;TEST;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
1585;1139800908;MASKER KF 94;SUPPLIES;1;;ST_SUPPL;;;;PCS;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
1586;1139902028;GULA BUBUK;SUPPLIES;1;;ST_RTU;;;;PCS;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
1587;1139902029;BIJI KOPI;KONSUMSI;2;;ST_RTU;;;;PCS;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
1588;1130208892;ABBOTT UREA NITROGEN 2 ( 1400 T  ) -  4T12.20;ST_KIMIA;2;;ST_KIMIA;1;5;;BOTOL;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
1589;1139902154;SUSU ULTRA UHT - CARAMEL (  200 ML );KONSUMSI;2;;ST_RTU;;;;PCS;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
1590;1139902160;BATERAI CELL LITHIUM  CR 2025 - 3V;ST_UMUM;2;;ST_RTU;;;;PCS;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
1591;1139902162;ACRYLIC TULISAN TARIK DORONG;ST_UMUM;2;;ST_RTU;;;;PCS;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
1592;1130309989;ELECSYS PIVKA - II ( 100 T )  - 8333602190;ST_IMMUN;2;;ST_IMUNO;1;6;;KIT;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
1593;1130309990;ELECSYS PIVKA II CALSET ( 4 X 1 ML  ) - 8333637190;ST_IMMUN;2;;ST_IMUNO;1;6;;BOTOL;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
1594;1130309991;PRECI CONTROL HCC ( 4 X 1 ML ) - 8333645190;ST_IMMUN;2;;ST_IMUNO;1;6;;BOTOL;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
1595;1130209004;"NA OH D BASIC WASH 2 X 1,8 L - 4880285214";ST_KIMIA;2;;ST_KIMIA;1;5;;BOTOL;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
1596;1139801019;URETHAL FLOCKED SWAB - COPAN;SUPPLIES;1;;ST_MIKRO;;;;PCS;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
1597;1139801020;REGULAR FLOCKED SWAB - COPAN;SUPPLIES;1;;ST_MIKRO;;;;PCS;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
1598;1139800899;IMAGING PLATE ( IP ) 18 X 24 FUJI;ST_RADIO;1;;ST_CR;;;;PCS;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
1599;1139800900;FILM DI - HT 20 X 25;ST_RADIO;1;;ST_CR;;;;LEMBAR;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
1600;1139901346;TINTA BROTHER LC 3617 - COLOUR;ATK;2;;ST_UMUM;;;;PCS;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
1601;1139902011;TINTA BROTHER LC 3617 -  BLACK;SUPPLIES;1;;ST_UMUM;;;;PCS;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
1602;1130309841;VIDAS TSH 3 ( 30441 ) - 60 TEST;"";1;;ST_IMUNO;1;6;;TEST;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
1603;1139902012;LEM STICK FOX;SUPPLIES;1;;ST_SUPPL;;;;PCS;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
1604;1139800901;"PLESTER / MICROPORE 3 M 2 IN X 10 YARD / 5 CM X 9,1 M ( 1535 - 2 )";SUPPLIES;1;;ST_SUPPL;;;;ROLL;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
1605;1139800902;ACCU CHECK GUIDE 100T ROCHE - ( 07453744020 ) ;SUPPLIES;1;;ST_LK;;;;BOX;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
1606;1139800903;LITHIUM CARBONAT 250 Gr -  MERCK ( 1.05680.0250 );SUPPLIES;1;;ST_SUPPL;;;;BOTOL;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
1607;1130200887;SOLUTION PACK NA  / K / CL. EASYLITE -  400ML;ST_KIMIA;2;;ST_KIMIA;1;5;;KIT;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
1608;1139902013;LAMPU DOWNLIGHT LED 12 WATT - PUTIH;ST_UMUM;2;;ST_RTU;;;;PCS;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
1609;1130309843;ELECSYS BRAHMS PCT 100 T - 08828644190;ST_IMMUN;2;;ST_IMUNO;1;6;;KIT;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
1610;1139800834;APRON PLASTIK DISPOSIBLE - LENGAN PENDEK;SUPPLIES;1;;ST_RTU;;;;PCS;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
1611;1139800865;APRON PLASTIK DISPOSIBLE - LENGAN PANJANG;SUPPLIES;1;;ST_RTU;;;;PCS;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
1612;1139902026;SARUNG TANGAN PLASTIK;SUPPLIES;1;;ST_RTU;;;;PACK;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
1613;1130309854;COVID - 19 RAPID TEST ANTIGEN - CLUNGENE;ST_IMMUN;1;;ST_IMUNO;1;6;;TEST;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
1614;1139800994;MULTI SAMPLE NEEDLE FLASH BACK ( 21 G / 22 G )  IMPROVE;SUPPLIES;1;;ST_CLK;;;;PCS;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
1615;1139902155;TINTA HP CE 320 A ( BLACK );ST_ADMIN;2;;ST_UMUM;;;;BOTOL;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
1616;1139902156;TINTA HP CE 321 A ( CYAN );ST_ADMIN;2;;ST_UMUM;;;;BOTOL;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
1617;1139902157;TINTA HP CE 322 A ( YELLOW );ST_ADMIN;2;;ST_UMUM;;;;BOTOL;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
1618;1139902158;TINTA HP CE 323 A ( MAGENTA );ST_ADMIN;2;;ST_UMUM;;;;BOTOL;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
1619;1130309986;RPR 150 TEST - DIALAB ;ST_IMMUN;1;;ST_IMUNO;1;6;;KIT;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
1620;1130309987;ELECSYS ANTI HCV G2 - COBAS e 100 V2 - 8836981190;ST_IMMUN;2;;ST_IMUNO;1;6;;KIT;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
1621;1130500791;PLASTIC STRIP ( PS 125 );SUPPLIES;1;;ST_MD;;;;BOX;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
1622;1139901982;ORDNER A4 - TOYO ( 352 );ATK;2;;ST_UMUM;;;;PCS;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
1623;1139800895;TORNIQUIET DISPOSIBLE - ONE MED ;SUPPLIES;1;;ST_UMUM;;;;PCS;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
1624;1139901981;TINTA SPIDOL;ST_ADMIN;2;;ST_RTU;;;;BOTOL;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
1625;1139901983;STAND BOOK;SUPPLIES;1;;ST_UMUM;;;;PCS;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
1626;1139901984;MAP MEDICAL CHECK UP PT. KAI;SUPPLIES;1;;ST_UMUM;;;;LBR;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
1627;1139901985;KAPORIT TABLET;SUPPLIES;1;;ST_UMUM;;;;PCS;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
1628;1139901986;STEAM INDIKATOR TAPE 18 MM;SUPPLIES;1;;ST_CL;;;;ROLL;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
1629;1139901988;KOTAK NASI LOGO PRAMITA;ST_UMUM;2;;ST_RTU;;;;LEMBAR;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
1630;1139901987;OTOMATIS POMPA AIR;ST_UMUM;2;;ST_RTU;;;;PCS;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
1631;1139901989;KOTAK KUE PUTIH POLOS;SUPPLIES;1;;ST_UMUM;;;;LEMBAR;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
1632;1139901990;STARTER PHILIPS LED;ST_UMUM;2;;ST_RTU;;;;PCS;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
1633;1139901991;USB CONVERTER SERI ATEN;SUPPLIES;1;;ST_UMUM;;;;PCS;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
1634;1130100166;HEMOSIL NORMAL CONTROL ASSAYED - HNCO 2;ST_HEMA;1;;ST_HEMA;1;1;;KIT;;Y;2025-02-14 10:28:37;2025-02-10 11:09:00;500
1635;1139901914;AMPLOP MEDICAL CHECK UP  ( KLINIK UTAMA );CETAKAN;2;;ST_CETAK;;;;LEMBAR;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
1636;1139901917;MAP MEDICAL USG ( KLINIK UTAMA );CETAKAN;2;;ST_CETAK;;;;LEMBAR;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
1637;1139901915;MAP MEDICAL CHECK UP ( KLINIK UTAMA );CETAKAN;2;;ST_CETAK;;;;LEMBAR;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
1638;1139901918;ALBUM / BINGKAI ECG ( KLINIK UTAMA );CETAKAN;2;;ST_CETAK;;;;LEMBAR;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
1639;1139901919;AMPLOP ECG ( KLINIK UTAMA );CETAKAN;2;;ST_CETAK;;;;LEMBAR;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
1640;1130309774;H.PYLORI STOLL ANTIGEN 25 TEST - BIOCARE;ST_IMMUN;1;;ST_IMUNO;1;6;;TEST;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
1641;1139901781;HANDSOAP REFILL  ( CAMOMILE ) - 4 LITER;SUPPLIES;1;;ST_RTU;;;;GALON;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
1642;1130309842;ASTO  100 TEST - AIM;ST_IMMUN;1;;ST_IMUNO;1;6;;KIT;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
1643;1130200886;TOTAL PROTEIN - HUMAN ( 157004 );ST_KIMIA;2;;ST_KIMIA;1;5;;KIT;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
1644;1139800896;PLESTER ULTRAFIX  5 CM X 1 M - ONE MED;SUPPLIES;1;;ST_SUPPL;;;;PCS;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
1645;1130400530;"BUFFER 7,2 ( 500 ML )";ST_IMMUN;2;;ST_IMUNO;1;6;;BOTOL;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
1646;1139901920;AMPLOP FOTO SEDANG 20 x 25 / 26 x 36 ( KLINIK UTAMA );ST_RADIO;1;;ST_CR;;;;LEMBAR;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
1647;1139901921;AMPLOP FOTO BESAR 35 X 43 ( KLINIK UTAMA );ST_RADIO;1;;ST_CR;;;;LEMBAR;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
1648;1130200854;ALINITY C UIBC CALIBRATOR - 8P44.01;ST_KIMIA;2;;ST_ULFL ;;;;KIT;;Y;2025-02-14 11:05:12;2025-02-10 11:09:00;500
1649;1130200853;ALINITY C UIBC 300 T - 8P44.20;ST_KIMIA;2;;ST_KIMIA;1;5;;KIT;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
1650;1130200858;ALINITY C CREATININ KINASE 1200 T - 8P42.20;ST_KIMIA;2;;ST_KIMIA;1;5;;KIT;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
1651;1130309832;ABBOTT BIOQUICK ™ SWAB TEST COVID 19 Ag NASAL;ST_IMMUN;1;;ST_IMUNO;1;6;;TEST;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
1652;1130309831;ABBOTT BIOQUICK ™ SWAB TEST COVID 19 Ag NASOFARING;ST_IMMUN;1;;ST_IMUNO;1;6;;TEST;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
1653;1130500795;SARS COV 2 RNA DETECTION Catridge Kit for AIGS System;ST_IMMUN;2;;ST_MD;;;;KIT;;Y;2025-02-14 10:48:39;2025-02-10 11:09:00;500
1654;1139800836;PAPER ECG FUKUDA DENSHI 110 mm X 140 mm;SUPPLIES;1;;ST_EEG;;;;PAK;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
1655;1139800827;AUTOCLAVE TAPE;SUPPLIES;1;;ST_MIKRO;;;;ROLL;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
1656;1139800818;MEDIA AMIES APTACHA - 301 / SG - CLINISWAB;SUPPLIES;1;;ST_MIKRO;;;;PCS;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
1657;1139800780;LIDI SWAB NASOFARING;SUPPLIES;1;;ST_EEG;;;;PCS;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
1658;1139800779;VTM 2 SWAB  ( VIRAL TRANSPORT MEDIUM );SUPPLIES;1;;ST_CL;;;;PCS;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
1659;1139800771;MASKER - HIJAB;SUPPLIES;1;;ST_UMUM;;;;BOX;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
1660;1139800770;HAND SANITIZER 5 LITER;SUPPLIES;1;;ST_UMUM;;;;GALON;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
1661;1130500786;HIDROGEN PEROKSIDA 50% ( H2O2 );REAGEN;1;;ST_MIKRO;;;;BOTOL;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
1662;1130500781;MEDIA AMIES COLLECTION & TRANSPORT SWAB LABWARE;SUPPLIES;1;;ST_UMUM;;;;PCS;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
1663;1130309830;DENGUE RAPID TEST CASSETTE ACRO 25 TEST ( IDEN - 402 );ST_IMMUN;1;;ST_UMUM;;;;TEST;;Y;2025-02-14 10:50:51;2025-02-10 11:09:00;500
1664;1130309820;VIDAS TESTOSTERON ( 34320 ) ;ST_IMMUN;1;;ST_IMUNO;1;6;;STRIP;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
1665;1130309794;VIDAS ANTI TPO ( 30461 ) - 30 TEST;ST_IMMUN;1;;ST_IMUNO;1;6;;TEST;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
