M_ItemCode,M_ItemDesc,ItemType,ItemGroup,ItemCategoryName,BaseUOM,PurchaseUOM
1130208966,ABBOTT ALANINE AMINOTRANSFERASE 2 / ALT  ( 1200 T ) - 4S88.20,ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
1130208978,ABBOTT TRIGLYCERIDE 2 - 4 X 40 ML ( 4T10.20 ),ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
1130309970,ICROMAX™  - IGRA - TB 25 ( CFPC - 8 6- 1 ),ST_IMMUN,ST_IMUNO,Inventaris,KIT,KIT
1130309976,CONTROL WIDAL NEGATIF,ST_IMMUN,ST_IMUNO,Inventaris,VIAL,VIAL
1130400555,STERIZYME DUAL ENZYMATIC DETERGENT 5 L - SDED5,ST_KIMIA,ST_ULFL ,Inventaris,GALON,GALON
1130208981,COBAS ALKALINE PHOSPATASE IFCC GEN 2 - 1100 T (  8056757190 ),ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
1130208982,COBAS UIBC - 100 TEST c 503 ( 8058776190 ),ST_KIMIA,ST_KIMIA,Persediaan,KIT,KIT
1130208983,COBAS IRON GEN 2 - 700 TESTc 503 ( 8057931190 ),ST_KIMIA,ST_KIMIA,Persediaan,KIT,KIT
1130208984,COBAS TOTAL PROTEIN GEN 2 - 1050 TEST c 503 ( 8058652190 ),ST_KIMIA,ST_KIMIA,Persediaan,KIT,KIT
1130310014,CONTROL VIRATROL ( REF. AT-474-543 ) - SYSMEX,ST_IMMUN,ST_IMUNO,Inventaris,VIAL,KIT
1130600054,ULTRAVIS 370 / 100 ml,ST_PELAYANAN,ST_CLK,Inventaris,VIAL,VIAL
1139902014,"POS IT - 1,7 IN 25,4 mm X 43,2 mm ( SIGN HERE )",ATK,ST_RTU,Inventaris,PACK,PACK
1139902015,FORMULIR PEMERIKSAAN OBGYN,SUPPLIES,ST_CETAK,Persediaan,BUKU,BUKU
1130200888,TOTAL PROTEIN  PLUS  THERMO - 981827,ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
1139800974,"INFLUFAC TETRA  NH  - 0,5 ML",SUPPLIES,ST_CLK,Persediaan,PCS,PCS
1130208967,CALCIUM SCIENTIFIC - THERMO  ( 81953 ),ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
1130309962,HSV 1 IgM ELISA DEMEDITEC 96 T - CAT : DEHS103,ST_IMMUN,ST_IMUNO,Inventaris,KIT,KIT
1130309965,HSV 2 IgG ELISA DEMEDITEC 96 T - CAT : DEHS201,ST_IMMUN,ST_IMUNO,Inventaris,KIT,KIT
1130309964,HSV 1 IgG ELISA DEMEDITEC 96 T - CAT : DEHS101,ST_IMMUN,ST_IMUNO,Inventaris,KIT,KIT
1130309963,HSV 2 IgM ELISA DEMEDITEC 96 T - CAT : DEHS203,ST_IMMUN,ST_IMUNO,Inventaris,KIT,KIT
1130500847,STANDART M 10 SARS -CoV-2  SD BIOSENSOR ( REF  M-NCOV - 03 / CAT 11COV10A ),SUPPLIES,ST_CL,Persediaan,KIT,KIT
1139800983,ELVASENSE 3 IN 1  SYSTEM  -  EMS 10,ST_PELAYANAN,ST_LK,Inventaris,UNIT,UNIT
1139800984,ELVASENSE BLOOD GLUCOSE STRIP - BGS25 ( 25 STRIP ),ST_PELAYANAN,ST_LK,Inventaris,PACK,PACK
1139800985,TUBE RED PLAIN 3  ml - VACUBEST,ST_PELAYANAN,ST_LK,Inventaris,PCS,PCS
1130309972,RAPID HbS Ab  40 TEST -  WONDFO,ST_IMMUN,ST_IMUNO,Persediaan,TEST,KIT
1139800987,S - T DEUTERIUM LAMP - REFF 10052370BS,SUPPLIES,ST_CL,Persediaan,PCS,PCS
1130208985,COBAS CALCIUM GEN 2 - 1500 T C 503 ( 8057427190 ),ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
1130208986,COBAS CREATININ KINASE - 500 T c 503 ( 8057460190 ),ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
1130208987,COBAS MAGNESIUM GEN 2 - 690 T c 503 ( 8058016190 ),ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
1130208988,COBAS LACTATE DEHYDROGERASE / LDH IFCC VER.2 - 850 T c 503 ( 8057958190 ),ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
1130208989,COBAS AMYLASE PANCREATIC - 450 T c 503 ( 8056820190 ),ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
1139800990,VISIO PLUS NEEDLE 22 G X  1½  ( 100 PCS )  - 450041,SUPPLIES,ST_CLK,Persediaan,PCS,BOX
1139902148,TINTA BROTHER LC - 462  ( CYAN ),ST_ADMIN,ST_RTU,Inventaris,PCS,PCS
1130208891,CC GLUKOSE - 3L82.22,ST_KIMIA,ST_KIMIA,Inventaris,BOTOL,KIT
1130309858,ARCH SARS COV - 2 IgM CONTROL - 6R86.12,ST_IMMUN,ST_IMUNO,Inventaris,KIT,KIT
11302008892,CC CHOLESTEROL 3032 - 7D62.22 - TIDAK DIPAKAI ,ST_KIMIA,ST_KIMIA,Inventaris,BOTOL,KIT
1130208965,ALINITY C ALKALINE PHOSPATASE 2 - 200 T ( 4T83.20 ),ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
1130309969,ANTI ds DNA IgG  ALEGRIA - ORG 204G-24,ST_IMMUN,ST_IMUNO,Inventaris,KIT,KIT
1139902139,TINTA EPSON 057 - CYAN,ST_ADMIN,ST_RTU,Inventaris,BOTOL,BOTOL
1139902140,TINTA EPSON 057 - MAGENTA,ST_ADMIN,ST_RTU,Inventaris,BOTOL,BOTOL
1139902141,TINTA EPSON 057 - LIGHT MAGENTA,ST_ADMIN,ST_RTU,Inventaris,BOTOL,BOTOL
1139902142,TINTA EPSON 057 - YELLOW,ST_ADMIN,ST_RTU,Inventaris,BOTOL,BOTOL
1139902143,TINTA EPSON 057 - LIGHT CYAN,ST_ADMIN,ST_RTU,Inventaris,BOTOL,BOTOL
1139902144,TINTA EPSON 057 - BLACK,ST_ADMIN,ST_RTU,Inventaris,BOTOL,BOTOL
1139800991,REACTION CELL SET COBAS  C 303  - 9033408001,SUPPLIES,ST_KIMIA,Persediaan,BOX,BOX
1130208992,SMS 123 ML COBAS c503 - 8063478190,ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
1130500856,VITEX 2 BCL ( 20 TEST ) - 21345,REAGEN,ST_MIKRO,Persediaan,TEST,KIT
1130310011,GA ANA HEP2 PLUS ( ANA IF )  120 TEST - REF 8101 ,ST_IMMUN,ST_IMUNO,Persediaan,TEST,KIT
1139902207,DISINFECTAN SPRAY  - STELLA  ( 200 ML ),ST_UMUM,ST_RTU,Inventaris,BOTOL,BOTOL
1130200840,A1CX3  200T COBAS C 503 - 8445699190,ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
1130200825,TRIGL - 1000 T COBAS C 503 - 8058687190,ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
1130200832,Na OH D  D COBAS C 503 - 08063451190,ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
1130200844,HDL C4 700 T COBAS C 503 - 8057877190,ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
1130200820,ALTP -  450 T COBAS C 503 - 8056773190,ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
1130200847,A1CD COBAS C 503 - 8463107190,ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
1130200821,ASTP - 500 T COBAS C 503 - 8056838190,ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
1130200850,CREATININ PLUS GEN 2  / CREP 2 ( 600 T ) - 8057524190,ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
1130200827,UREAL - 600 T COBAS C 503 - 8058806190,ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
1130200831,ECO D 40 T  COBAS  C 503 - 08063354190,ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
1139902022,KAIN SERAGAM PUTIH  - SUISSE BOSS ( JAS LAB ),SUPPLIES,ST_RTU,Persediaan,METER,METER
1130208972,ALINITY C ALANINE AMINOTRANSFERASI ( ALT )  1200 T - 4T84.20,ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
1130208973,ALINITY C ASPARTATE AMINOTRANSFERASI ( AST )  1200 T - 4T86.20,ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
1139902125,LAMPU LED TANAM HANNOCHS EASY II  IBR 20 WATT,SUPPLIES,ST_RTU,Persediaan,PCS,PCS
1139800989,SPUIT 60 CC  CATHETER TIP ( TERUMO ),SUPPLIES,ST_CLK,Persediaan,PCS,BOX
1139801010,UNITY REAL TIME + UNITY CONNECT  - 1 YEAR SUBSCRIPTION ( PART 804 - 1 ),SUPPLIES,ST_SUPPL,Persediaan,SET,SET
1139901814,TINTA HP 682 - TRI COLOUR  ( 3YM76AA ),SUPPLIES,ST_UMUM,Persediaan,PCS,PCS
1139901815,TINTA HP 682 - BLACK ( 3YM77AA ),SUPPLIES,ST_UMUM,Persediaan,PCS,PCS
1130400532,TECHNOPATH MULTICHEM URINE - 5P80.10,SUPPLIES,ST_ULFL ,Persediaan,KIT,KIT
1139902021,AIR MINERAL BOTOL - 330 ML,SUPPLIES,ST_RTU,Persediaan,BOTOL,BOTOL
1130309851,TINA QUANT D-DIMER GEN 2 COBAS INTEGRA - 04912551 190,ST_IMMUN,ST_IMUNO,Inventaris,KIT,KIT
1130309852,D-DIMER GEN.2 CONTROL I / II - 05050936 190,ST_IMMUN,ST_IMUNO,Inventaris,KIT,KIT
1130309853,D-DIMER GEN.2 CALIBRATOR SET - 05050901 190,ST_IMMUN,ST_IMUNO,Inventaris,KIT,KIT
1139800906,WING NEEDLE TERUMO 27 G X ½ ( SV*27EL ),SUPPLIES,ST_CLK,Persediaan,PCS,BOX
1130500806,PORTAGERM AMIES AGAR,SUPPLIES,ST_PA,Persediaan,KIT,KIT
1139901902,LEM TEMBAK,SUPPLIES,ST_RTU,Persediaan,PCS,PCS
1139800977,GLUCOLINE - GLUKOSA 420 Gr,SUPPLIES,ST_LK,Persediaan,KALENG,KALENG
1139902119,TEH CELUP LIPTON ( DENGAN KEMASAN ) ISI 100 PCS / BOX,KONSUMSI,ST_UMUM,Inventaris,BOX,BOX
1130500848,GENE Xpert ® HBV VIRAL LOAD ,SUPPLIES,ST_MD,Persediaan,KIT,KIT
1139902127,PEWANGI DAN PELEMBUT PAKAIAN REFILL 650 ML,SUPPLIES,ST_RTU,Persediaan,POUCH,POUCH
1139902129,PLASTIK OPP UKURAN 6 X 20,SUPPLIES,ST_UMUM,Persediaan,PAK,PAK
1130309977,ARCHITECT HBE AG QUANTITATIVE CALIBRATOR - 7P24.01,ST_IMMUN,ST_IMUNO,Inventaris,KIT,KIT
1130309978,ARCHITECT HBE AG QUANTITATIVE CONTROL - 7P24.10,ST_IMMUN,ST_IMUNO,Inventaris,KIT,KIT
1130309979,ELECSYS FREE PSA E2G ( 300 T )  - 8828610190,ST_IMMUN,ST_IMUNO,Inventaris,KIT,KIT
1130309980,ELECSYS FREE PSA CALSET - 8851964190,ST_IMMUN,ST_IMUNO,Inventaris,KIT,KIT
1130309981,ELECSYS PSA E2G ( 300 T ) - 8791732190,ST_IMMUN,ST_IMUNO,Inventaris,KIT,KIT
1139902147,TINTA BROTHER LC - 462  (  BLACK ),ST_ADMIN,ST_RTU,Inventaris,PCS,PCS
1139902214,TISSUE LIVI SPLASH PREMIUM NAPKIN DINNER ,ST_UMUM,ST_RTU,Inventaris,PCS,KARTON
1130309726,ARCH T UPTAKE CONTROL - 2K48.10,ST_IMMUN,ST_IMUNO,Inventaris,KIT,KIT
1130309760,ARCH HS TROPONIN I CALIBRATOR  - 3P25.02,ST_IMMUN,ST_IMUNO,Inventaris,KIT,KIT
1130309766,SARS-COV-2 RAPID TEST ANTIGEN TEST  ( EN ) ROCHE - 9327592190,ST_IMMUN,ST_IMUNO,Persediaan,TEST,KIT
1130500784,HYDROGEN PEROXIDA 3% - 100 ML,SUPPLIES,ST_MIKRO,Persediaan,BOTOL,BOTOL
1139901862,PLASTIK KRESEK HITAM KECIL,SUPPLIES,ST_RTU,Persediaan,PAK,PAK
1139800876,TUBE EDTA K3 ( 3 ML ) GD - 000457675,SUPPLIES,ST_CL,Persediaan,PCS,PCS
1139901927,TINTA BROTHER CYAN 50 ML,SUPPLIES,ST_UMUM,Persediaan,BOTOL,BOTOL
1139901928,TINTA BROTHER MAGENTA 50 ML,SUPPLIES,ST_UMUM,Persediaan,BOTOL,BOTOL
1139901929,TINTA BROTHER YELLOW 50 ML,SUPPLIES,ST_RTU,Persediaan,BOTOL,BOTOL
1139901930,PLASTIK BENING 50 X 70,SUPPLIES,ST_UMUM,Persediaan,PAK,PAK
1139901931,PLASTIK KRESEK HITAM SUPER JUMBO,ST_UMUM,ST_RTU,Inventaris,PAK,PAK
1139901932,SABUN CUCI PAKAIAN 5 LITER,ST_UMUM,ST_RTU,Inventaris,GALON,GALON
1139901933,PEWANGI PAKAIAN 1 LITER,SUPPLIES,ST_RTU,Persediaan,BOTOL,BOTOL
1139901934,PLASTIK KLIP 25 X 35,SUPPLIES,ST_UMUM,Persediaan,PAK,PAK
1130100165,METHANOL 100 ML,ST_HEMA,ST_HEMA,Inventaris,BOTOL,BOTOL
1139800874,CUVETTE FL SYSMEX KAT. AG 405-069 ( 500 PCS ),ST_HEMA,ST_HEMA,Inventaris,BOX,BOX
1130200846,PRECI CTRL HBA 1 C NORMAL - 5479207190,ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
1130700025,PAPER ECG 12 MM FOR BTL - 08 ECG M LINE,SUPPLIES,ST_EJPD,Persediaan,PCS,PCS
1139901959,DETTOL HANDWASH 200 GR,SUPPLIES,ST_RTU,Persediaan,PCS,PCS
1130209000,CK - MB COBAS C III ( 100 T ) - 7442050190,ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
1139902215,GULA SACHET 8 GR  - 40 PCS / PACK,ST_UMUM,ST_RTU,Inventaris,PACK,PACK
1130309732,ELECSYS ANTI HBS II 300 T - 8498610190 ( E 801 ),ST_IMMUN,ST_IMUNO,Inventaris,KIT,KIT
1130500782,VIRAL DNA / RNA EXTRACTION,SUPPLIES,ST_MIKRO,Persediaan,KIT,KIT
1139902150,TINTA BROTHER LC - 462 ( YELLOW ),ST_ADMIN,ST_RTU,Inventaris,PCS,PCS
1130400557,ALKOHOL SALIVA - BOSSON,REAGEN,ST_ULFL ,Persediaan,TEST,TEST
1130400560,SALIVA ALCOHOL SCREENING STRIP 25 T,REAGEN,ST_ULFL ,Persediaan,TEST,KIT
1139901958,"PLASTIK OPP UKURAN 12,5 X ",SUPPLIES,ST_UMUM,Persediaan,PAK,PAK
1139901968,FORMULIR PEMERIKSAAN dr. TEDY SADELI,SUPPLIES,ST_RTU,Persediaan,LEMBAR,LEMBAR
1139800886,ACCU CHECK STRIP 50 S INSTANT - 07819382,SUPPLIES,ST_CL,Persediaan,BOX,BOX
1130200882,ELECTROLYTE REAGEN - ISE REAGENT KIT DS-1 ( NO 3 ),ST_KIMIA,ST_KIMIA,Persediaan,KIT,KIT
1130200883,DEPROTENEISER SOLUTION 50 ml,ST_KIMIA,ST_KIMIA,Inventaris,BOTOL,BOTOL
1139901969,CHUSHAVAN UKURAN S 20 mm X 20 mm NICHIBAN CSV - S,SUPPLIES,ST_RTU,Persediaan,PCS,PCS
1139901980,SARUNG TANGAN 30 CM,SUPPLIES,ST_UMUM,Persediaan,BOX,BOX
1139901979,CELEMEK,SUPPLIES,ST_UMUM,Persediaan,PCS,PCS
1139901978,SUSU BUBUK,SUPPLIES,ST_RTU,Persediaan,BOX,BOX
1139901977,KERTAS FOTO A6,ST_ADMIN,ST_RTU,Inventaris,LEMBAR,LEMBAR
1139901976,KERTAS  F4 KOP PRAMITA MEDAN  - 70 Gr,SUPPLIES,ST_UMUM,Persediaan,RIM,RIM
1139901975,KERTAS  A4 KOP PRAMITA MEDAN  - 70 Gr,CETAKAN,ST_CETAK,Inventaris,RIM,RIM
1139901974,MASKER KAIN,SUPPLIES,ST_UMUM,Persediaan,PCS,PCS
1139901973,BACTERI ECOTRU EXTRA,SUPPLIES,ST_UMUM,Persediaan,SACHET,SACHET
1139800892,AQUADES PELARUT 5 LITER,SUPPLIES,ST_UMUM,Persediaan,GALON,GALON
1139901972,CAIRAN STERILISASI,SUPPLIES,ST_UMUM,Persediaan,GALON,GALON
1139800891,KASA STERIL 100 cm  X 80 cm,SUPPLIES,ST_CLK,Persediaan,PAK,PAK
1139901971,PLASTIK KLIP 21 X 15,SUPPLIES,ST_UMUM,Persediaan,PACK,PACK
1139800890,KAPAS BOLA ISI 100 PCS,SUPPLIES,ST_UMUM,Persediaan,PAK,PAK
1139901970,THERMAL PAPAER 110 mm X 50 mm,SUPPLIES,ST_UMUM,Persediaan,ROLL,ROLL
1139800889,TIP BIRU VITEX  / FIN TIP  THERMO  ( 100 - 1000 µL )  REF. 30501 ,SUPPLIES,ST_UMUM,Persediaan,PACK,PACK
1139800888,"TIP KUNING VITEX  / FIN TIP  THERMO  ( 0,5 - 250  µL )  REF. 30507",SUPPLIES,ST_UMUM,Persediaan,PACK,PACK
1130400531,SEMEN TEST CASSETTE  50   TEST  (  LENSHOOKE ) - CKUP LIQCUP,SUPPLIES,ST_ULFL ,Persediaan,TEST,TEST
1130200885,AIM MICRO ALBUMIN Q RAPID TEST - M-ALB Q,SUPPLIES,ST_ULFL ,Persediaan,KIT,KIT
1130309840,WIDAL SET,ST_IMMUN,ST_IMUNO,Inventaris,SET,SET
1130309740,ARCHITECH  SARS - COV 2 IgM 100 TEST ( 6R87.22 ),ST_IMMUN,ST_IMUNO,Persediaan,KIT,KIT
1130309725,ARCHITECH HTLV I / II  REAGEN KIT 100 T - 6L61.25,ST_IMMUN,ST_IMUNO,Persediaan,KIT,KIT
1130309718,ARCHITECH  SARS - COV 2 IgG 100 TEST  ( 6R86.22 ),ST_IMMUN,ST_IMUNO,Persediaan,KIT,KIT
1139800993,SPEEDY QUICK RELEASE HOLDER 1 X 10 PCS - 450230,SUPPLIES,ST_CLK,Persediaan,PCS,BOX
1139902153,COVER HEALTH ANALYSIS,CETAKAN,ST_CETAK,Inventaris,LEMBAR,LEMBAR
1139902161,SUSU ULTRA UHT - LOW FAT ( 250 ML ),KONSUMSI,ST_RTU,Inventaris,PCS,KARTON
1139902023,PENGHARUM RUANGAN SPRAY,SUPPLIES,ST_RTU,Persediaan,PCS,PCS
1139902024,TINTA EPSON 003 - YELLOW,SUPPLIES,ST_RTU,Persediaan,BOTOL,BOTOL
1139902025,HAND SANITIZER - 500 ML,SUPPLIES,ST_RTU,Persediaan,BOTOL,BOTOL
1130700034,ELECTRODE SKINTACT ( RT 23 ) -  100 TEST / PACK,SUPPLIES,ST_EJPD,Persediaan,PACK,PACK
1139902152,BUAVITA ALL VARIANT - 250 Gr,ST_ADMIN,ST_UMUM,Inventaris,PCS,PCS
1139800999,VITAMIN C - INJECTION,SUPPLIES,ST_CLK,Persediaan,AMPUL,AMPUL
1139800838,TUBE SST 4 ml - VACUBEST,SUPPLIES,ST_CL,Persediaan,PCS,BOX
1139800837,TUBE EDTA K3 3 ml - VACUBEST,SUPPLIES,ST_CL,Persediaan,PCS,BOX
1139800823,JARUM / NEEDLE GIDCARE  25 G X ⅝,SUPPLIES,ST_CLK,Persediaan,PCS,BOX
1130309791,FREND D-DIMER KIT  - FRDD 025,ST_IMMUN,ST_IMUNO,Inventaris,KIT,KIT
1130309809,ROCHE CARDIAC CONTROL PRO BNP ( COBAS h232 ) - 4890493190,ST_IMMUN,ST_IMUNO,Inventaris,KIT,KIT
1130200867,SAMPLE CLEANER 1 - COBAS C  - 59 ML - 4708725190,ST_IMMUN,ST_IMUNO,Inventaris,KIT,KIT
1130500749,B107 - 423 NEG  / URINE COMBO 73  ( BECKMAN COULTER ) - JANGAN DIPAKAI / DOUBLE KODE,REAGEN,ST_MIKRO,Persediaan,KIT,KIT
1139901853,FORMULIR BUKTI PEMBELIAN ( PERSEDIAAN ),SUPPLIES,ST_UMUM,Persediaan,BUKU,BUKU
1139901857,KERTAS HASIL LAB PROLANIS,ST_IMMUN,ST_IMUNO,Inventaris,BOX,BOX
1139901776,FORMULIR CECK LIST KEWASPADAAN COVID 19,CETAKAN,ST_CETAK,Inventaris,RIM,RIM
1139800812,ISOFIX TRANSPARANT 1.25 CM X 9.2 M ( ONE MED ),SUPPLIES,ST_CE,Persediaan,ROLL,ROLL
1139901761,SOUVENIR HAND SANITIZER + TEMPAT KARET,SUPPLIES,ST_UMUM,Persediaan,PCS,PCS
1139901834,BAJU GOWN TASLAN,SUPPLIES,ST_UMUM,Persediaan,PCS,PCS
1139901923,KERTAS NOTA PEMERIKSAAN  ( KLINIK UTAMA ),SUPPLIES,ST_CETAK,Persediaan,BOX,BOX
1130400527,FECAL OCCULT BLOOD ( FOB ) RAPID TEST CASSETTE  REFF. OFOB-61  - RIGHT SIGN ,ST_KIMIA,ST_KIMIA,Persediaan,TEST,TEST
1139901910,KERTAS KOP A4 MANADO,SUPPLIES,ST_SUPPL,Persediaan,RIM,RIM
1130500801,PCR STRIP TUBES AXYGEN - KAT.PCR-0208-C,SUPPLIES,ST_SUPPL,Persediaan,BOX,BOX
1130200880,ARCH CC CK MB CALIBRATOR - 02K42.01,ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
1130309721,FREND COVID - 19 IgG /IgM Duo  ( FRCOD020 ),ST_IMMUN,ST_IMUNO,Inventaris,KIT,KIT
1130700023,PAPER ECG FOR MAC 2000 ( COMPATIBLE ),SUPPLIES,ST_EJPD,Persediaan,PACK,PACK
1139901823,TINTA EPSON 001 - MAGENTA,SUPPLIES,ST_RTU,Persediaan,BOTOL,BOTOL
1139901822,TINTA EPSON 001 - CYAN,SUPPLIES,ST_RTU,Persediaan,BOTOL,BOTOL
1139901821,TINTA EPSON 001 - BLACK,SUPPLIES,ST_RTU,Persediaan,BOTOL,BOTOL
1130309839,DENGUE DUO IgG & IgM BIOLINE 25 TEST,ST_IMMUN,ST_IMUNO,Persediaan,KIT,KIT
1130200884,ARCH. AMYLASE - 7D58.21,ST_IMMUN,ST_IMUNO,Inventaris,KIT,KIT
1139800893,"ROLLER , PERISTALTIK PUMP EA - 03067343001",ST_KIMIA,ST_KIMIA,Inventaris,PCS,PCS
1139800887,THYMOL,ST_KIMIA,ST_KIMIA,Inventaris,GRAM,GRAM
1139800894,"TUBE CITRAT 1,8 ml  GD - GD018C",SUPPLIES,ST_CL,Persediaan,PCS,PCS
1130309800,ELECSYS LH CALLSET - 3561097190,ST_IMMUN,ST_IMUNO,Inventaris,KIT,KIT
1130309799,ELECSYS LH - 11732234122,ST_IMMUN,ST_IMUNO,Inventaris,KIT,KIT
1130200870,LACTATE DEHYDROGENASE IFCC VER.2 COBAS 311 - 3004732122,ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
1130500750,LIGHT  CYCLER MULTIPLEX RNA VIRUS MASTER ( 200 TES ) - 675415501,REAGEN,ST_MD,Persediaan,KIT,KIT
1130500751,MODULAR EAV RNA EXTRACTION CONTROL ( 96 TEST ) - 7374330001,REAGEN,ST_MD,Persediaan,KIT,KIT
1130500752,LIGHT MIX MODULAR SARS COV ( COVID 19 ) E GENE 530  ( 96 TEST ) - 9155368001,REAGEN,ST_MD,Persediaan,KIT,KIT
1130500755,LIGHT CYCLER 480 MULTIWELL PLATE 96 WHITE - 4729692001,REAGEN,ST_MD,Persediaan,BOX,BOX
1130500753,LIGHT MIX MODULAR SARS COV 2 ( COVID 19 )  96 TEST  - RdRP 530 - 9155376001,REAGEN,ST_MD,Persediaan,KIT,KIT
1130500758,LIGHT MIX MODULAR SARS COV ( COVID 19 ) N- GENE 530  ( 96 TEST ) - 9155350001,REAGEN,ST_MD,Persediaan,KIT,KIT
1130500788,abGENIX VIRAL EXTRACTION KIT 64 TEST - 800811 ,REAGEN,ST_MD,Persediaan,KIT,KIT
1130500851,BACT ALERT PF PLUS 50 - 50853 ( BIOMERIUEX ),REAGEN,ST_MIKRO,Persediaan,BOTOL,BOX
1130208998,ACID WASH 2 X 2 LITER - 48800285214  ( NAOH-D II ),ST_KIMIA,ST_KIMIA,Inventaris,BOTOL,KIT
1130600064,IOPAMIRO 300 - 100 ML,ST_RADIO,ST_CR,Persediaan,BOTOL,BOTOL
1139902159,LAMPU TL LED 9 WATT,ST_UMUM,ST_RTU,Inventaris,PCS,PCS
1130500854,HYDROGEN CHLORIDA 1.00317. 2500 - MERCK,REAGEN,ST_MIKRO,Persediaan,BOTOL,BOTOL
1130209007,CHLORIDE ELEKTRODE ( 9000 T ) - 3246353001,ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
1130209008,KALIUM ELECTRODE ( 9000 T ) - 10825441001,ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
1130209009,REFERENCE ELEKTRODE  - 3149501001,ST_KIMIA,ST_KIMIA,Inventaris,PCS,PCS
1130209010,SODIUM ELECTRODE ( 9000 T ) - 10825468001,ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
1139800907,KERTAS LAKMUS / KERTAS PH,SUPPLIES,ST_SUPPL,Persediaan,PCS,PCS
1130700026,KERTAS ECG / EKG ROLL 110MM X 30MM,SUPPLIES,ST_EJPD,Persediaan,ROLL,ROLL
1139902027,PLASTIK SAMPAH KUNING BESAR,SUPPLIES,ST_RTU,Persediaan,LEMBAR,LEMBAR
1130309857,COVID - 19 ANTIGEN PROMEDS,ST_IMMUN,ST_IMUNO,Persediaan,TEST,TEST
1139800908,MASKER KF 94,SUPPLIES,ST_SUPPL,Persediaan,PCS,PCS
1139902028,GULA BUBUK,SUPPLIES,ST_RTU,Persediaan,PCS,PCS
1139902029,BIJI KOPI,KONSUMSI,ST_RTU,Inventaris,PCS,PCS
1130208892,ABBOTT UREA NITROGEN 2 ( 1400 T  ) -  4T12.20,ST_KIMIA,ST_KIMIA,Inventaris,BOTOL,KIT
1139902154,SUSU ULTRA UHT - CARAMEL (  200 ML ),KONSUMSI,ST_RTU,Inventaris,PCS,KARTON
1139902160,BATERAI CELL LITHIUM  CR 2025 - 3V,ST_UMUM,ST_RTU,Inventaris,PCS,PCS
1139902162,ACRYLIC TULISAN TARIK DORONG,ST_UMUM,ST_RTU,Inventaris,PCS,PCS
1130309989,ELECSYS PIVKA - II ( 100 T )  - 8333602190,ST_IMMUN,ST_IMUNO,Inventaris,KIT,KIT
1130309990,ELECSYS PIVKA II CALSET ( 4 X 1 ML  ) - 8333637190,ST_IMMUN,ST_IMUNO,Inventaris,BOTOL,KIT
1130309991,PRECI CONTROL HCC ( 4 X 1 ML ) - 8333645190,ST_IMMUN,ST_IMUNO,Inventaris,BOTOL,KIT
1130209004,"NA OH D BASIC WASH 2 X 1,8 L - 4880285214",ST_KIMIA,ST_KIMIA,Inventaris,BOTOL,KIT
1139801019,URETHAL FLOCKED SWAB - COPAN,SUPPLIES,ST_MIKRO,Persediaan,PCS,PCS
1139801020,REGULAR FLOCKED SWAB - COPAN,SUPPLIES,ST_MIKRO,Persediaan,PCS,PCS
1139800899,IMAGING PLATE ( IP ) 18 X 24 FUJI,ST_RADIO,ST_CR,Persediaan,PCS,PCS
1139800900,FILM DI - HT 20 X 25,ST_RADIO,ST_CR,Persediaan,LEMBAR,LEMBAR
1139901346,TINTA BROTHER LC 3617 - COLOUR,ATK,ST_UMUM,Inventaris,PCS,PCS
1139902011,TINTA BROTHER LC 3617 -  BLACK,SUPPLIES,ST_UMUM,Persediaan,PCS,PCS
1130309841,VIDAS TSH 3 ( 30441 ) - 60 TEST,"",ST_IMUNO,Persediaan,TEST,KIT
